"Phylum","Class","Geographic_region","Sector","Environment","Cost","Country","Type_of_cost","Group"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",856674999.55,"Nigeria","Damage","Arthropods"
"Chordata","Osteichthyes","North America","Public and Social Welfare","Aquatic",1423458672.09,"United States","Damage","Vertebrates"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",201603728.07,"South Africa","Management","Plants"
"Mixed","Mixed","North America","Agriculture","Terrestrial",954564789.73,"Canada","Damage",NA
"Mollusca","Bivalvia","North America","Authorities-Stakeholders","Aquatic",1275107968.25,"United States","Mixed","Invertebrates"
"Mixed","Mixed","North America","Forestry","Terrestrial",1041343406.98,"Canada","Damage",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",1128122024.23,"Canada","Damage",NA
"Mixed","Mixed","North America","Public and Social Welfare","Terrestrial",2135188008.13,"United States","Management",NA
"Arthropoda","Insecta","North America","Forestry","Terrestrial",1648793727.71,"Canada","Damage","Arthropods"
"Basidiomycota","Pucciniomycetes","North America","Forestry","Terrestrial",1727415666.96,"Canada","Damage","Fungi"
"Mixed","Mixed","North America","Public and Social Welfare","Terrestrial",2846917344.17,"United States","Management",NA
"Mixed","Mixed","North America","Forestry","Terrestrial",2907103492.09,"United States","Damage",NA
"Platyhelminthes","Monogenea","Europe","Mixed","Aquatic",22770632.08,"Norway","Damage","Invertebrates"
"Mixed","Mixed","North America","Authorities-Stakeholders","Terrestrial",4338930862.41,"Canada","Management",NA
"Tracheophyta","Magnoliopsida","North America","Agriculture","Terrestrial",5689680629.66,"Canada","Damage","Plants"
"Chordata","Mixed","North America","Mixed","Mixed",6865090221.9,"United States","Damage","Vertebrates"
"Mixed","Mixed","North America","Health","Terrestrial",9252481368.56,"United States","Management",NA
"Ascomycota","Leotiomycetes","North America","Forestry","Terrestrial",5925029749.28,"Canada","Damage","Fungi"
"Mixed","Mixed","North America","Agriculture","Terrestrial",12264496177.9,"United States","Damage",NA
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",19786075542.01,"United States","Damage","Arthropods"
"Mixed","Mixed","North America","Mixed","Mixed",34837771275.3,"United States","Mixed",NA
"Tracheophyta","Magnoliopsida","North America","Mixed","Aquatic",6832072.62,"United States","Management","Plants"
"Mixed","Mixed","Asia","Public and Social Welfare","Aquatic",11400107.46,"India","Damage",NA
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",68682498.98,"Ethiopia","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",47899021.59,"Kenya","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",124292343.87,"Malawi","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",36971099.82,"Tanzania, United Republic of","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",134250029.6,"Uganda","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",60256764.9,"Ethiopia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",5872481.33,"Kenya","Damage","Plants"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",663845.72,"Tanzania, United Republic of","Damage","Plants"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",1276626.38,"Uganda","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",60512090.18,"Kenya","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",55711975.01,"Tanzania, United Republic of","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",23796315.63,"Uganda","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",2808578.03,"Ethiopia","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",50196949.07,"Kenya","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",22264363.98,"Tanzania, United Republic of","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",765975.83,"Uganda","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","North America","Mixed","Terrestrial",314278367.67,"United States","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",1609725.77,"Australia","Management","Plants"
"Proteobacteria","Gammaproteobacteria","Europe","Fishery","Aquatic",329596.14,"Sweden","Damage","Microbes"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Aquatic",8322302.45,"Sweden","Management","Plants"
"Arthropoda","Maxillopoda","Europe","Authorities-Stakeholders","Aquatic",47873838.85,"Sweden","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",1318384.55,"Sweden","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",7415913.08,"Sweden","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",11041470.58,"Sweden","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",3048764.26,"Sweden","Damage","Plants"
"Ascomycota","Sordariomycetes","Europe","Forestry","Terrestrial",6097528.53,"Sweden","Management","Fungi"
"Ascomycota","Sordariomycetes","Europe","Forestry","Terrestrial",169906808.45,"Sweden","Damage","Fungi"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",2839.52,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",3347.89,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",4154.25,"Spain","Management","Plants"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Terrestrial",8257.8,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",12459.14,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",1668517.97,"Czech Republic","Damage","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Terrestrial",263528.9,"Spain","Management",NA
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Terrestrial",898695.1,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",905.61,"Spain","Management","Plants"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Terrestrial",1245.91,"Spain","Management","Plants"
"Arthropoda","Insecta","Europe","Forestry","Terrestrial",54389.11,"United Kingdom","Management","Arthropods"
"Arthropoda","Insecta","Europe","Forestry","Terrestrial",196493.75,"United Kingdom","Damage","Arthropods"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",11176.94,"Denmark","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",25334.4,"Finland","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",54471.94,"Ireland","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",3725.65,"Ireland","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",3725.65,"Lithuania","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",931411.72,"Netherlands","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",49178.54,"Spain","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",491487.34,"Sweden","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",253343.99,"United Kingdom","Management",NA
"Mixed","Mixed","Europe","Authorities-Stakeholders","Aquatic",268620.85,"Sweden","Management",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",11387669376.69,"United States","Management",NA
"Arthropoda","Insecta","North America","Public and Social Welfare","Terrestrial",1423458672.09,"United States","Damage","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",15658045.39,"United States","Management","Arthropods"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",711729336.04,"United States","Management","Arthropods"
"Tracheophyta","Magnoliopsida","North America","Environment","Semi-Aquatic",64055640.24,"United States","Mixed","Plants"
"Chordata","Mammalia","North America","Agriculture","Terrestrial",27045714769.65,"United States","Damage","Vertebrates"
"Chordata","Mammalia","North America","Agriculture","Terrestrial",7117293.36,"United States","Damage","Vertebrates"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",43416959.17,"United States","Management","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",4912971.7,"United States","Management","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",37704201.38,"United States","Management","Arthropods"
"Chordata","Aves","North America","Agriculture","Terrestrial",1004116919.14,"United States","Damage","Vertebrates"
"Mixed","Mixed","North America","Agriculture","Terrestrial",627573074.46,"United States","Management",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",26358069127.37,"United States","Damage",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",10041169191.38,"United States","Management",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",31378653723.06,"United States","Damage",NA
"Chordata","Mammalia","North America","Agriculture","Terrestrial",12551461.49,"United States","Damage","Vertebrates"
"Chordata","Mammalia","North America","Health","Terrestrial",313786537.23,"United States","Damage","Vertebrates"
"Chordata","Mammalia","North America","Environment","Terrestrial",21337484531.68,"United States","Damage","Vertebrates"
"Chordata","Mammalia","North America","Mixed","Terrestrial",1004116919.14,"United States","Damage","Vertebrates"
"Chordata","Mixed","North America","Public and Social Welfare","Aquatic",6777789204.18,"United States","Damage","Vertebrates"
"Mixed","Mixed","North America","Forestry","Terrestrial",2635806912.74,"United States","Damage",NA
"Arthropoda","Insecta","North America","Public and Social Welfare","Terrestrial",1255146148.92,"United States","Damage","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",13806607.64,"United States","Management","Arthropods"
"Mixed","Mixed","North America","Health","Terrestrial",8950447187.97,"United States","Management",NA
"Chordata","Mammalia","Mixed","Mixed","Terrestrial",62757307.45,"United States","Damage","Vertebrates"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",627573074.46,"United States","Management","Arthropods"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",16567929165.78,"United States","Damage","Arthropods"
"Arthropoda","Insecta","North America","Forestry","Terrestrial",2635806912.74,"United States","Damage","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",1882719223.38,"United States","Management","Arthropods"
"Mixed","Mixed","North America","Public and Social Welfare","Terrestrial",2510292297.85,"United States","Management",NA
"Mixed","Mixed","North America","Public and Social Welfare","Terrestrial",1882719223.38,"United States","Management",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",17572046084.92,"United States","Damage",NA
"Chordata","Aves","North America","Authorities-Stakeholders","Terrestrial",1380660763.81,"United States","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","North America","Environment","Semi-Aquatic",56481576.7,"United States","Mixed","Plants"
"Chordata","Mammalia","North America","Agriculture","Terrestrial",23847776829.53,"United States","Damage","Vertebrates"
"Chordata","Mammalia","North America","Agriculture","Terrestrial",6275730.74,"United States","Damage","Vertebrates"
"Mollusca","Bivalvia","North America","Public and Social Welfare","Aquatic",1255146148.92,"United States","Mixed","Invertebrates"
"Chordata","Actinopterygii","Central America","Environment","Aquatic",291414.82,"Jamaica","Damage","Vertebrates"
"Chordata","Actinopterygii","Asia","Public and Social Welfare","Aquatic",378686.53,"Cyprus","Management","Vertebrates"
"Chordata","Actinopterygii","Europe","Authorities-Stakeholders","Aquatic",55003.29,"United Kingdom","Management","Vertebrates"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",856913.67,"Mexico","Management","Arthropods"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",62051.14,"Mexico","Management","Arthropods"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",254101.47,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",215008.94,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",195462.67,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",166143.27,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",225301.71,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",213968.31,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",131426,"Japan","Management","Invertebrates"
"Nematoda","Chromadorea","Asia","Authorities-Stakeholders","Terrestrial",124814.85,"Japan","Management","Invertebrates"
"Mixed","Mixed","Asia","Authorities-Stakeholders","Mixed",8564.1,"India","Management",NA
"Arthropoda","Insecta","Asia","Agriculture","Terrestrial",3810652.96,"India","Damage","Arthropods"
"Mixed","Mixed","Asia","Authorities-Stakeholders","Mixed",46144.5,"India","Management",NA
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",68151.94,"Denmark","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",27765.61,"Denmark","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",698121.24,"Denmark","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",13974.58,"Denmark","Management","Vertebrates"
"Arthropoda","Insecta","Oceania","Health","Mixed",3636877.59,"New Zealand","Management","Arthropods"
"Mixed","Mixed","Africa","Authorities-Stakeholders","Mixed",2189690.39,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Mixed",446569.25,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Mixed",953181.42,"South Africa","Management",NA
"Arthropoda","Insecta","North America","Mixed","Terrestrial",285964308.01,"United States","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Environment","Terrestrial",1208039.39,"New Zealand","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",672019.11,"Russian Federation","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",26702.75,"Russian Federation","Management","Plants"
"Arthropoda","Insecta","Oceania","Forestry","Terrestrial",1718938.02,"New Zealand","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Oceania","Mixed","Terrestrial",162670307.45,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",26682186.33,"Australia","Management","Plants"
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",773749.52,"New Zealand","Management","Arthropods"
"Mixed","Mixed","North America","Authorities-Stakeholders","Mixed",2724287.49,"Cuba","Management",NA
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",364669644.33,"Australia","Damage","Arthropods"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",18202014.17,"Italy","Management","Arthropods"
"Mollusca","Gastropoda","North America","Public and Social Welfare","Terrestrial",414065.01,"Cuba","Management","Invertebrates"
"Chordata","Aves","Asia","Agriculture","Terrestrial",56363726.37,"Pakistan","Damage","Vertebrates"
"Tracheophyta","Magnoliopsida","North America","Agriculture","Terrestrial",802252446.65,"United States","Management","Plants"
"Mollusca","Bivalvia","South America","Authorities-Stakeholders","Aquatic",7953786.07,"Brazil","Management","Invertebrates"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1729946413.47,"New Zealand","Damage",NA
"Chordata","Aves","North America","Authorities-Stakeholders","Terrestrial",575268.86,"United States","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Aquatic",37566597.97,"Netherlands","Management","Vertebrates"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",15807528.13,"Australia","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Africa","Agriculture","Terrestrial",2.06e+08,"Namibia","Damage","Plants"
"Mixed","Mixed","North America","Authorities-Stakeholders","Mixed",625105.73,"United States","Management",NA
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",425470.6,"Australia","Management","Arthropods"
"Mixed","Mixed","Asia","Authorities-Stakeholders","Mixed",1764705.88,"China","Management",NA
"Arthropoda","Malacostraca","Europe","Fishery","Aquatic",1027910.21,"Italy","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",4141649.95,"Taiwan","Management","Arthropods"
"Chordata","Aves","Oceania","Agriculture","Terrestrial",8993044.06,"Australia","Management","Vertebrates"
"Chordata","Aves","Oceania","Agriculture","Terrestrial",4084791.26,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",2359983,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",110892.44,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",156213.7,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",96204.25,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",102024.33,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",82733.09,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",101263.14,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",95992.39,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",148057.69,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",248925.93,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",136140.08,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",36037.08,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",39271.18,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",21560.65,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",411654.34,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",335920.98,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",12782.38,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",536351.8,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Authorities-Stakeholders","Terrestrial",1414240.85,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",110218.38,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",787024.08,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Authorities-Stakeholders","Terrestrial",85543.86,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Authorities-Stakeholders","Terrestrial",1414240.81,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",1353502.55,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",2222758.16,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",2262127.82,"Australia","Management","Vertebrates"
"Chordata","Aves","Oceania","Agriculture","Terrestrial",267968033.71,"Australia","Damage","Vertebrates"
"Chordata","Aves","Oceania","Agriculture","Terrestrial",36466793.66,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",41331.89,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",132262.06,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",335730.07,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",1053391.58,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",409652.28,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",1529280.06,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",1975664.52,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",3496678.2,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",3098103.68,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",6166718.53,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",6712299.52,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",9836990.68,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",99116364.75,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",2967704.54,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",29262980.68,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",28428076.43,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",15152272.2,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",16452261.14,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",10490131.53,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",48701830.11,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",5533406.95,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",2098878.5,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",237167.11,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",9754.65,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",739222.16,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Public and Social Welfare","Terrestrial",24799136.17,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",3575953.67,"Australia","Management","Vertebrates"
"Chordata","Mammalia","Oceania","Mixed","Terrestrial",60866400.06,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Environment","Terrestrial",1420650147.81,"Australia","Damage","Vertebrates"
"Chordata","Aves","Oceania","Mixed","Terrestrial",60419008.01,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",50788190.85,"Australia","Mixed","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",147965595.38,"Australia","Mixed","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",2139502527.86,"Australia","Mixed","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",1639618759.67,"Australia","Mixed","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",52787725.92,"Australia","Mixed","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",6645121.56,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Health","Terrestrial",3639153.83,"Australia","Mixed","Vertebrates"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3517822191.02,"Australia","Management",NA
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",1500016.42,"Australia","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",118793839.5,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",56944068.8,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",417366.33,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2110672.81,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",250419.8,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",7075378.18,"Australia","Management","Plants"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",104856401.88,"Australia","Damage","Vertebrates"
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",47232613.46,"Australia","Damage","Vertebrates"
"Mixed","Mixed","Oceania","Mixed","Terrestrial",69925167.6,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",47518387.59,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",16094937.73,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",153285.12,"Australia","Management",NA
"Chordata","Mammalia","Oceania","Agriculture","Terrestrial",689783.05,"Australia","Management","Vertebrates"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",47518387.59,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",118029.54,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",23884.89,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",17478.34,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1992706.58,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",630764.44,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",4258567.24,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",755787.62,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",323325.84,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1472303.59,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",820841.82,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",5290635.96,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3347747.05,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",840768.89,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",17459175.31,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",153285.12,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",203623.96,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",129775.78,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1595698.11,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",357516.85,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3702448.82,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",890586.55,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",570462.84,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1410223.12,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1145039.86,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",4779736.65,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1916983.73,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3557097.74,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",26594968.54,"Australia","Management",NA
